scenario_id,ph,metal_level,pb_mg_L,cu_mg_L,zn_mg_L,cd_mg_L,doc_mg_L,ca_mg_L,mg_mg_L,na_mg_L,cl_mg_L,chelator,dose_mg_L,texture,hfo_sites,moisture,pe,ca_mg_level,ionic_level,pb_total_mol,pb_free_mol,pb_percent_free,pb_sorbed_mol,cu_total_mol,cu_free_mol,cu_percent_free,cu_sorbed_mol,zn_total_mol,zn_free_mol,zn_percent_free,zn_sorbed_mol,cd_total_mol,cd_free_mol,cd_percent_free,cd_sorbed_mol
2250,6.5,High,300,250,400,25,10,100,50,2000,3000,Fulvic,300,Sand,0.1,Dry,12,High,High,0.0014479,0.0005639,38.94605981076041,0.005339,0.0039339,0.00217,55.161544523246654,0.04099,0.0061181,0.005652,92.3816217453131,0.0002744,0.0002224,4.548e-05,20.449640287769785,2.717e-07
2251,6.5,High,300,250,400,25,25,20,10,100,150,EDTA,50,Loam,0.5,Dry,12,Low,Low,0.0014479,0.001221,84.32902824780717,0.05195,0.0039339,0.002151,54.67856325783574,0.1826,0.0061181,0.006073,99.26284303950574,0.001325,0.0002224,0.0001829,82.23920863309353,4.908e-06
2252,6.5,High,300,250,400,25,25,20,10,100,150,EDTA,150,Loam,0.5,Dry,12,Low,Low,0.0014479,0.001191,82.25706195179225,0.0533,0.0039339,0.002025,51.475634866163354,0.1808,0.0061181,0.006071,99.2301531521224,0.001393,0.0002224,0.0001828,82.19424460431655,5.161e-06
2253,6.5,High,300,250,400,25,25,20,10,100,150,EDTA,300,Loam,0.5,Dry,12,Low,Low,0.0014479,0.001142,78.87285033496788,0.0556,0.0039339,0.00183,46.51872187905133,0.1778,0.0061181,0.006066,99.14842843366408,0.001515,0.0002224,0.0001826,82.10431654676258,5.611e-06
2254,6.5,High,300,250,400,25,25,20,10,100,150,NTA,50,Loam,0.5,Dry,12,Low,Low,0.0014479,0.001233,85.15781476621314,0.05315,0.0039339,0.002108,53.58550039401104,0.1813,0.0061181,0.006072,99.24649809581408,0.001343,0.0002224,0.0001828,82.19424460431655,4.974e-06
2255,6.5,High,300,250,400,25,25,20,10,100,150,NTA,150,Loam,0.5,Dry,12,Low,Low,0.0014479,0.001226,84.67435596380966,0.05741,0.0039339,0.001888,47.99308574188464,0.1764,0.0061181,0.006066,99.14842843366408,0.001457,0.0002224,0.0001827,82.14928057553956,5.397e-06
2256,6.5,High,300,250,400,25,25,20,10,100,150,NTA,300,Loam,0.5,Dry,12,Low,Low,0.0014479,0.001213,83.77650390220319,0.06593,0.0039339,0.001536,39.04522229848242,0.1666,0.0061181,0.006054,98.95228910936405,0.001688,0.0002224,0.0001825,82.0593525179856,6.257e-06
2257,6.5,High,300,250,400,25,25,20,10,100,150,Citrate,50,Loam,0.5,Dry,12,Low,Low,0.0014479,0.001193,82.39519303819324,0.05129,0.0039339,0.002135,54.27184219222655,0.1832,0.0061181,0.006052,98.91959922198068,0.001335,0.0002224,0.0001828,82.19424460431655,4.96e-06
2258,6.5,High,300,250,400,25,25,20,10,100,150,Citrate,150,Loam,0.5,Dry,12,Low,Low,0.0014479,0.001111,76.73181849575246,0.05151,0.0039339,0.001971,50.10295126973233,0.1824,0.0061181,0.006005,98.15138686847224,0.001428,0.0002224,0.0001825,82.0593525179856,5.34e-06
2259,6.5,High,300,250,400,25,25,20,10,100,150,Citrate,300,Loam,0.5,Dry,12,Low,Low,0.0014479,0.0009941,68.65805649561433,0.05246,0.0039339,0.001713,43.54457408678411,0.1804,0.0061181,0.005927,96.87648126052208,0.001604,0.0002224,0.0001821,81.87949640287769,6.064e-06
2260,6.5,High,300,250,400,25,25,20,10,100,150,Humic,50,Loam,0.5,Dry,12,Low,Low,0.0014479,0.001226,84.67435596380966,0.05113,0.0039339,0.002207,56.102086987467914,0.1836,0.0061181,0.006072,99.24649809581408,0.001298,0.0002224,0.0001829,82.23920863309353,4.81e-06
2261,6.5,High,300,250,400,25,25,20,10,100,150,Humic,150,Loam,0.5,Dry,12,Low,Low,0.0014479,0.001209,83.50024172940121,0.05074,0.0039339,0.002196,55.82246625486159,0.1839,0.0061181,0.006069,99.19746326473906,0.001307,0.0002224,0.0001828,82.19424460431655,4.843e-06
2262,6.5,High,300,250,400,25,25,20,10,100,150,Humic,300,Loam,0.5,Dry,12,Low,Low,0.0014479,0.001182,81.63547206298777,0.05017,0.0039339,0.002179,55.39032512265183,0.1844,0.0061181,0.006063,99.09939360258905,0.001319,0.0002224,0.0001828,82.19424460431655,4.893e-06
2263,6.5,High,300,250,400,25,25,20,10,100,150,Fulvic,50,Loam,0.5,Dry,12,Low,Low,0.0014479,0.001226,84.67435596380966,0.05113,0.0039339,0.002207,56.102086987467914,0.1836,0.0061181,0.006072,99.24649809581408,0.001298,0.0002224,0.0001829,82.23920863309353,4.81e-06
2264,6.5,High,300,250,400,25,25,20,10,100,150,Fulvic,150,Loam,0.5,Dry,12,Low,Low,0.0014479,0.001209,83.50024172940121,0.05074,0.0039339,0.002196,55.82246625486159,0.1839,0.0061181,0.006069,99.19746326473906,0.001307,0.0002224,0.0001828,82.19424460431655,4.843e-06
2265,6.5,High,300,250,400,25,25,20,10,100,150,Fulvic,300,Loam,0.5,Dry,12,Low,Low,0.0014479,0.001182,81.63547206298777,0.05017,0.0039339,0.002179,55.39032512265183,0.1844,0.0061181,0.006063,99.09939360258905,0.001319,0.0002224,0.0001828,82.19424460431655,4.893e-06
2266,6.5,High,300,250,400,25,25,20,10,500,700,EDTA,50,Loam,0.5,Dry,12,Low,Medium,0.0014479,0.0009946,68.69258926721459,0.04361,0.0039339,0.002171,55.18696458984723,0.1899,0.0061181,0.00597,97.57931383926385,0.001343,0.0002224,0.0001134,50.98920863309353,3.136e-06
2267,6.5,High,300,250,400,25,25,20,10,500,700,EDTA,150,Loam,0.5,Dry,12,Low,Medium,0.0014479,0.0009741,67.2767456316044,0.04501,0.0039339,0.00204,51.85693586517197,0.188,0.0061181,0.005968,97.54662395188048,0.001414,0.0002224,0.0001134,50.98920863309353,3.305e-06
2268,6.5,High,300,250,400,25,25,20,10,500,700,EDTA,300,Loam,0.5,Dry,12,Low,Medium,0.0014479,0.00094,64.92161060846743,0.0474,0.0039339,0.001837,46.696662345255355,0.1848,0.0061181,0.005964,97.4812441771138,0.001542,0.0002224,0.0001133,50.944244604316545,3.606e-06
2269,6.5,High,300,250,400,25,25,20,10,500,700,NTA,50,Loam,0.5,Dry,12,Low,Medium,0.0014479,0.001002,69.20367428689828,0.04457,0.0039339,0.002128,54.09390172602253,0.1888,0.0061181,0.005969,97.56296889557215,0.001362,0.0002224,0.0001133,50.944244604316545,3.179e-06
2270,6.5,High,300,250,400,25,25,20,10,500,700,NTA,150,Loam,0.5,Dry,12,Low,Medium,0.0014479,0.0009973,68.87906623385594,0.04835,0.0039339,0.001905,48.42522687409441,0.1843,0.0061181,0.005963,97.46489923342216,0.001483,0.0002224,0.0001131,50.85431654676259,3.461e-06
2271,6.5,High,300,250,400,25,25,20,10,500,700,NTA,300,Loam,0.5,Dry,12,Low,Medium,0.0014479,0.0009879,68.22985012777126,0.05605,0.0039339,0.001547,39.32484303108875,0.1751,0.0061181,0.005951,97.26875990912212,0.001732,0.0002224,0.0001129,50.764388489208635,4.041e-06
2272,6.5,High,300,250,400,25,25,20,10,500,700,Citrate,50,Loam,0.5,Dry,12,Low,Medium,0.0014479,0.0009742,67.28365218592445,0.04316,0.0039339,0.002152,54.70398332443631,0.1903,0.0061181,0.005949,97.23607002173878,0.001352,0.0002224,0.0001132,50.89928057553957,3.166e-06
2273,6.5,High,300,250,400,25,25,20,10,500,700,Citrate,150,Loam,0.5,Dry,12,Low,Medium,0.0014479,0.0009171,63.34000966917605,0.04384,0.0039339,0.001981,50.357151935738074,0.1889,0.0061181,0.005902,96.46785766823034,0.001447,0.0002224,0.000113,50.80935251798561,3.409e-06
2274,6.5,High,300,250,400,25,25,20,10,500,700,Citrate,300,Loam,0.5,Dry,12,Low,Medium,0.0014479,0.0008337,57.57994336625458,0.04548,0.0039339,0.00171,43.468313886982386,0.1861,0.0061181,0.005825,95.20929700397184,0.001629,0.0002224,0.0001126,50.62949640287769,3.877e-06
2275,6.5,High,300,250,400,25,25,20,10,500,700,Humic,50,Loam,0.5,Dry,12,Low,Medium,0.0014479,0.0009982,68.94122522273638,0.04283,0.0039339,0.002229,56.66132845268055,0.1909,0.0061181,0.00597,97.57931383926385,0.001314,0.0002224,0.0001134,50.98920863309353,3.069e-06
2276,6.5,High,300,250,400,25,25,20,10,500,700,Humic,150,Loam,0.5,Dry,12,Low,Medium,0.0014479,0.0009862,68.11243870433042,0.04258,0.0039339,0.002218,56.381707720074225,0.1911,0.0061181,0.005966,97.51393406449716,0.001321,0.0002224,0.0001133,50.944244604316545,3.087e-06
2277,6.5,High,300,250,400,25,25,20,10,500,700,Humic,300,Loam,0.5,Dry,12,Low,Medium,0.0014479,0.0009686,66.89688514400166,0.0422,0.0039339,0.002201,55.94956658786446,0.1914,0.0061181,0.00596,97.41586440234714,0.001332,0.0002224,0.0001133,50.944244604316545,3.114e-06
2278,6.5,High,300,250,400,25,25,20,10,500,700,Fulvic,50,Loam,0.5,Dry,12,Low,Medium,0.0014479,0.0009982,68.94122522273638,0.04283,0.0039339,0.002229,56.66132845268055,0.1909,0.0061181,0.00597,97.57931383926385,0.001314,0.0002224,0.0001134,50.98920863309353,3.069e-06
2279,6.5,High,300,250,400,25,25,20,10,500,700,Fulvic,150,Loam,0.5,Dry,12,Low,Medium,0.0014479,0.0009862,68.11243870433042,0.04258,0.0039339,0.002218,56.381707720074225,0.1911,0.0061181,0.005966,97.51393406449716,0.001321,0.0002224,0.0001133,50.944244604316545,3.087e-06
2280,6.5,High,300,250,400,25,25,20,10,500,700,Fulvic,300,Loam,0.5,Dry,12,Low,Medium,0.0014479,0.0009686,66.89688514400166,0.0422,0.0039339,0.002201,55.94956658786446,0.1914,0.0061181,0.00596,97.41586440234714,0.001332,0.0002224,0.0001133,50.944244604316545,3.114e-06
2281,6.5,High,300,250,400,25,25,20,10,2000,3000,EDTA,50,Loam,0.5,Dry,12,Low,High,0.0014479,0.0005651,39.02893846260101,0.02706,0.0039339,0.002132,54.19558199242482,0.2037,0.0061181,0.00565,92.34893185792976,0.001387,0.0002224,4.502e-05,20.242805755395683,1.36e-06
2282,6.5,High,300,250,400,25,25,20,10,2000,3000,EDTA,150,Loam,0.5,Dry,12,Low,High,0.0014479,0.000558,38.538573105877475,0.02826,0.0039339,0.001998,50.78929306794785,0.2019,0.0061181,0.005647,92.29989702685477,0.001467,0.0002224,4.502e-05,20.242805755395683,1.439e-06
2283,6.5,High,300,250,400,25,25,20,10,2000,3000,EDTA,300,Loam,0.5,Dry,12,Low,High,0.0014479,0.0005457,37.68906692451136,0.03038,0.0039339,0.001789,45.47649914842778,0.1987,0.0061181,0.005643,92.23451725208808,0.001611,0.0002224,4.501e-05,20.238309352517984,1.581e-06
2284,6.5,High,300,250,400,25,25,20,10,2000,3000,NTA,50,Loam,0.5,Dry,12,Low,High,0.0014479,0.0005677,39.2085088749223,0.0276,0.0039339,0.002092,53.178779328401845,0.203,0.0061181,0.005648,92.3162419705464,0.001408,0.0002224,4.5e-05,20.23381294964029,1.38e-06
2285,6.5,High,300,250,400,25,25,20,10,2000,3000,NTA,150,Loam,0.5,Dry,12,Low,High,0.0014479,0.000566,39.09109745148145,0.0302,0.0039339,0.001873,47.61178474287603,0.1994,0.0061181,0.005643,92.23451725208808,0.001544,0.0002224,4.496e-05,20.215827338129497,1.514e-06
2286,6.5,High,300,250,400,25,25,20,10,2000,3000,NTA,300,Loam,0.5,Dry,12,Low,High,0.0014479,0.0005626,38.85627460459977,0.03566,0.0039339,0.001518,38.58766109967208,0.192,0.0061181,0.005631,92.03837792778803,0.00183,0.0002224,4.489e-05,20.18435251798561,1.795e-06
2287,6.5,High,300,250,400,25,25,20,10,2000,3000,Citrate,50,Loam,0.5,Dry,12,Low,High,0.0014479,0.0005577,38.51785344291733,0.02697,0.0039339,0.002111,53.66176059381276,0.2037,0.0061181,0.005628,91.98934309671304,0.001396,0.0002224,4.499e-05,20.22931654676259,1.373e-06
2288,6.5,High,300,250,400,25,25,20,10,2000,3000,Citrate,150,Loam,0.5,Dry,12,Low,High,0.0014479,0.000537,37.08819669866703,0.02813,0.0039339,0.001929,49.0353084725082,0.2017,0.0061181,0.005584,91.2701655742796,0.0015,0.0002224,4.493e-05,20.2023381294964,1.485e-06
2289,6.5,High,300,250,400,25,25,20,10,2000,3000,Citrate,300,Loam,0.5,Dry,12,Low,High,0.0014479,0.0005056,34.919538642171425,0.03051,0.0039339,0.001643,41.765169424743895,0.1978,0.0061181,0.005511,90.07698468478776,0.001705,0.0002224,4.484e-05,20.16187050359712,1.707e-06
2290,6.5,High,300,250,400,25,25,20,10,2000,3000,Humic,50,Loam,0.5,Dry,12,Low,High,0.0014479,0.0005665,39.1256302230817,0.02648,0.0039339,0.002193,55.746206055059865,0.2045,0.0061181,0.005649,92.33258691423808,0.001354,0.0002224,4.501e-05,20.238309352517984,1.327e-06
2291,6.5,High,300,250,400,25,25,20,10,2000,3000,Humic,150,Loam,0.5,Dry,12,Low,High,0.0014479,0.0005626,38.85627460459977,0.02641,0.0039339,0.002183,55.49200538905412,0.2045,0.0061181,0.005646,92.28355208316307,0.001359,0.0002224,4.501e-05,20.238309352517984,1.333e-06
2292,6.5,High,300,250,400,25,25,20,10,2000,3000,Humic,300,Loam,0.5,Dry,12,Low,High,0.0014479,0.0005569,38.462601008356934,0.02632,0.0039339,0.002169,55.13612445664607,0.2045,0.0061181,0.005641,92.20182736470474,0.001367,0.0002224,4.5e-05,20.23381294964029,1.342e-06
2293,6.5,High,300,250,400,25,25,20,10,2000,3000,Fulvic,50,Loam,0.5,Dry,12,Low,High,0.0014479,0.0005665,39.1256302230817,0.02648,0.0039339,0.002193,55.746206055059865,0.2045,0.0061181,0.005649,92.33258691423808,0.001354,0.0002224,4.501e-05,20.238309352517984,1.327e-06
2294,6.5,High,300,250,400,25,25,20,10,2000,3000,Fulvic,150,Loam,0.5,Dry,12,Low,High,0.0014479,0.0005626,38.85627460459977,0.02641,0.0039339,0.002183,55.49200538905412,0.2045,0.0061181,0.005646,92.28355208316307,0.001359,0.0002224,4.501e-05,20.238309352517984,1.333e-06
2295,6.5,High,300,250,400,25,25,20,10,2000,3000,Fulvic,300,Loam,0.5,Dry,12,Low,High,0.0014479,0.0005569,38.462601008356934,0.02632,0.0039339,0.002169,55.13612445664607,0.2045,0.0061181,0.005641,92.20182736470474,0.001367,0.0002224,4.5e-05,20.23381294964029,1.342e-06
2296,6.5,High,300,250,400,25,25,100,50,100,150,EDTA,50,Loam,0.5,Dry,12,High,Low,0.0014479,0.001225,84.60529042060915,0.05168,0.0039339,0.002169,55.13612445664607,0.1825,0.0061181,0.006076,99.31187787058074,0.001315,0.0002224,0.0001845,82.95863309352518,4.91e-06
2297,6.5,High,300,250,400,25,25,100,50,100,150,EDTA,150,Loam,0.5,Dry,12,High,Low,0.0014479,0.001195,82.53332412459424,0.05304,0.0039339,0.002041,51.88235593177254,0.1807,0.0061181,0.006074,99.27918798319742,0.001383,0.0002224,0.0001844,82.91366906474819,5.163e-06
2298,6.5,High,300,250,400,25,25,100,50,100,150,EDTA,300,Loam,0.5,Dry,12,High,Low,0.0014479,0.001146,79.14911250776989,0.05536,0.0039339,0.001843,46.849182744858794,0.1776,0.0061181,0.00607,99.21380820843072,0.001503,0.0002224,0.0001842,82.82374100719424,5.614e-06
2299,6.5,High,300,250,400,25,25,100,50,100,150,NTA,50,Loam,0.5,Dry,12,High,Low,0.0014479,0.001237,85.43407693901513,0.05287,0.0039339,0.002125,54.01764152622081,0.1813,0.0061181,0.006075,99.29553292688908,0.001332,0.0002224,0.0001845,82.95863309352518,4.976e-06
2300,6.5,High,300,250,400,25,25,100,50,100,150,NTA,150,Loam,0.5,Dry,12,High,Low,0.0014479,0.00123,84.95061813661164,0.05711,0.0039339,0.001904,48.39980680749384,0.1763,0.0061181,0.006069,99.19746326473906,0.001445,0.0002224,0.0001843,82.86870503597122,5.4e-06
2301,6.5,High,300,250,400,25,25,100,50,100,150,NTA,300,Loam,0.5,Dry,12,High,Low,0.0014479,0.001217,84.05276607500518,0.06562,0.0039339,0.001548,39.350263097689314,0.1665,0.0061181,0.006057,99.00132394043904,0.001674,0.0002224,0.0001842,82.82374100719424,6.262e-06
2302,6.5,High,300,250,400,25,25,100,50,100,150,Citrate,50,Loam,0.5,Dry,12,High,Low,0.0014479,0.001197,82.67145521099522,0.05104,0.0039339,0.002152,54.70398332443631,0.1831,0.0061181,0.006055,98.9686340530557,0.001324,0.0002224,0.0001844,82.91366906474819,4.961e-06
2303,6.5,High,300,250,400,25,25,100,50,100,150,Citrate,150,Loam,0.5,Dry,12,High,Low,0.0014479,0.001116,77.07714621175495,0.05129,0.0039339,0.001988,50.53509240194211,0.1822,0.0061181,0.006009,98.21676664323893,0.001416,0.0002224,0.0001842,82.82374100719424,5.34e-06
2304,6.5,High,300,250,400,25,25,100,50,100,150,Citrate,300,Loam,0.5,Dry,12,High,Low,0.0014479,0.001001,69.13460874369777,0.0523,0.0039339,0.001727,43.90045501919215,0.1801,0.0061181,0.005932,96.9582059789804,0.00159,0.0002224,0.0001839,82.68884892086331,6.063e-06
2305,6.5,High,300,250,400,25,25,100,50,100,150,Humic,50,Loam,0.5,Dry,12,High,Low,0.0014479,0.001231,85.01968367981215,0.05086,0.0039339,0.002226,56.585068252878834,0.1835,0.0061181,0.006076,99.31187787058074,0.001288,0.0002224,0.0001845,82.95863309352518,4.811e-06
2306,6.5,High,300,250,400,25,25,100,50,100,150,Humic,150,Loam,0.5,Dry,12,High,Low,0.0014479,0.001213,83.77650390220319,0.05048,0.0039339,0.002215,56.30544752027251,0.1839,0.0061181,0.006072,99.24649809581408,0.001296,0.0002224,0.0001845,82.95863309352518,4.843e-06
2307,6.5,High,300,250,400,25,25,100,50,100,150,Humic,300,Loam,0.5,Dry,12,High,Low,0.0014479,0.001188,82.04986532219077,0.04993,0.0039339,0.002198,55.87330638806274,0.1843,0.0061181,0.006066,99.14842843366408,0.001308,0.0002224,0.0001844,82.91366906474819,4.891e-06
2308,6.5,High,300,250,400,25,25,100,50,100,150,Fulvic,50,Loam,0.5,Dry,12,High,Low,0.0014479,0.001231,85.01968367981215,0.05086,0.0039339,0.002226,56.585068252878834,0.1835,0.0061181,0.006076,99.31187787058074,0.001288,0.0002224,0.0001845,82.95863309352518,4.811e-06
2309,6.5,High,300,250,400,25,25,100,50,100,150,Fulvic,150,Loam,0.5,Dry,12,High,Low,0.0014479,0.001213,83.77650390220319,0.05048,0.0039339,0.002215,56.30544752027251,0.1839,0.0061181,0.006072,99.24649809581408,0.001296,0.0002224,0.0001845,82.95863309352518,4.843e-06
2310,6.5,High,300,250,400,25,25,100,50,100,150,Fulvic,300,Loam,0.5,Dry,12,High,Low,0.0014479,0.001188,82.04986532219077,0.04993,0.0039339,0.002198,55.87330638806274,0.1843,0.0061181,0.006066,99.14842843366408,0.001308,0.0002224,0.0001844,82.91366906474819,4.891e-06
2311,6.5,High,300,250,400,25,25,100,50,500,700,EDTA,50,Loam,0.5,Dry,12,High,Medium,0.0014479,0.001003,69.27273983009876,0.04373,0.0039339,0.002178,55.36490505605125,0.1895,0.0061181,0.005977,97.6937284451055,0.001337,0.0002224,0.0001153,51.84352517985611,3.173e-06
2312,6.5,High,300,250,400,25,25,100,50,500,700,EDTA,150,Loam,0.5,Dry,12,High,Medium,0.0014479,0.0009821,67.82926997720837,0.04513,0.0039339,0.002047,52.034876331376,0.1876,0.0061181,0.005975,97.66103855772218,0.001408,0.0002224,0.0001153,51.84352517985611,3.343e-06
2313,6.5,High,300,250,400,25,25,100,50,500,700,EDTA,300,Loam,0.5,Dry,12,High,Medium,0.0014479,0.0009477,65.45341529111126,0.04752,0.0039339,0.001843,46.849182744858794,0.1844,0.0061181,0.005971,97.5956587829555,0.001536,0.0002224,0.0001153,51.84352517985611,3.647e-06
2314,6.5,High,300,250,400,25,25,100,50,500,700,NTA,50,Loam,0.5,Dry,12,High,Medium,0.0014479,0.00101,69.75619863250225,0.04469,0.0039339,0.002135,54.27184219222655,0.1884,0.0061181,0.005976,97.67738350141386,0.001356,0.0002224,0.0001153,51.84352517985611,3.217e-06
2315,6.5,High,300,250,400,25,25,100,50,500,700,NTA,150,Loam,0.5,Dry,12,High,Medium,0.0014479,0.001006,69.47993645970026,0.04848,0.0039339,0.001912,48.603167340298434,0.1839,0.0061181,0.00597,97.57931383926385,0.001476,0.0002224,0.0001151,51.75359712230215,3.502e-06
2316,6.5,High,300,250,400,25,25,100,50,500,700,NTA,300,Loam,0.5,Dry,12,High,Medium,0.0014479,0.0009965,68.82381379929554,0.05619,0.0039339,0.001552,39.45194336409162,0.1746,0.0061181,0.005958,97.3831745149638,0.001723,0.0002224,0.0001149,51.6636690647482,4.088e-06
2317,6.5,High,300,250,400,25,25,100,50,500,700,Citrate,50,Loam,0.5,Dry,12,High,Medium,0.0014479,0.0009825,67.85689619448857,0.04328,0.0039339,0.00216,54.90734385724091,0.1899,0.0061181,0.005956,97.35048462758049,0.001346,0.0002224,0.0001152,51.798561151079134,3.203e-06
2318,6.5,High,300,250,400,25,25,100,50,500,700,Citrate,150,Loam,0.5,Dry,12,High,Medium,0.0014479,0.0009253,63.906347123420126,0.04396,0.0039339,0.001989,50.56051246854267,0.1885,0.0061181,0.00591,96.59861721776367,0.00144,0.0002224,0.000115,51.70863309352518,3.448e-06
2319,6.5,High,300,250,400,25,25,100,50,500,700,Citrate,300,Loam,0.5,Dry,12,High,Medium,0.0014479,0.0008419,58.14628082049865,0.04562,0.0039339,0.001717,43.64625435318641,0.1857,0.0061181,0.005833,95.34005655350516,0.001621,0.0002224,0.0001147,51.57374100719424,3.921e-06
2320,6.5,High,300,250,400,25,25,100,50,500,700,Humic,50,Loam,0.5,Dry,12,High,Medium,0.0014479,0.001007,69.54900200290076,0.04295,0.0039339,0.002237,56.864688985485145,0.1905,0.0061181,0.005976,97.67738350141386,0.001308,0.0002224,0.0001153,51.84352517985611,3.105e-06
2321,6.5,High,300,250,400,25,25,100,50,500,700,Humic,150,Loam,0.5,Dry,12,High,Medium,0.0014479,0.0009948,68.70640237585468,0.0427,0.0039339,0.002226,56.585068252878834,0.1907,0.0061181,0.005973,97.62834867033884,0.001315,0.0002224,0.0001153,51.84352517985611,3.123e-06
2322,6.5,High,300,250,400,25,25,100,50,500,700,Humic,300,Loam,0.5,Dry,12,High,Medium,0.0014479,0.0009774,67.50466192416603,0.04233,0.0039339,0.00221,56.17834718726964,0.191,0.0061181,0.005967,97.53027900818884,0.001325,0.0002224,0.0001153,51.84352517985611,3.149e-06
2323,6.5,High,300,250,400,25,25,100,50,500,700,Fulvic,50,Loam,0.5,Dry,12,High,Medium,0.0014479,0.001007,69.54900200290076,0.04295,0.0039339,0.002237,56.864688985485145,0.1905,0.0061181,0.005976,97.67738350141386,0.001308,0.0002224,0.0001153,51.84352517985611,3.105e-06
2324,6.5,High,300,250,400,25,25,100,50,500,700,Fulvic,150,Loam,0.5,Dry,12,High,Medium,0.0014479,0.0009948,68.70640237585468,0.0427,0.0039339,0.002226,56.585068252878834,0.1907,0.0061181,0.005973,97.62834867033884,0.001315,0.0002224,0.0001153,51.84352517985611,3.123e-06
2325,6.5,High,300,250,400,25,25,100,50,500,700,Fulvic,300,Loam,0.5,Dry,12,High,Medium,0.0014479,0.0009774,67.50466192416603,0.04233,0.0039339,0.00221,56.17834718726964,0.191,0.0061181,0.005967,97.53027900818884,0.001325,0.0002224,0.0001153,51.84352517985611,3.149e-06
2326,6.5,High,300,250,400,25,25,100,50,2000,3000,EDTA,50,Loam,0.5,Dry,12,High,High,0.0014479,0.0005692,39.31210718972304,0.02728,0.0039339,0.002125,54.01764152622081,0.2033,0.0061181,0.005658,92.47969140746312,0.001391,0.0002224,4.549e-05,20.45413669064748,1.376e-06
2327,6.5,High,300,250,400,25,25,100,50,2000,3000,EDTA,150,Loam,0.5,Dry,12,High,High,0.0014479,0.000562,38.81483527867947,0.02849,0.0039339,0.001992,50.636772668344385,0.2015,0.0061181,0.005656,92.44700152007977,0.00147,0.0002224,4.549e-05,20.45413669064748,1.455e-06
2328,6.5,High,300,250,400,25,25,100,50,2000,3000,EDTA,300,Loam,0.5,Dry,12,High,High,0.0014479,0.0005495,37.95151598867324,0.03061,0.0039339,0.001784,45.349398815424905,0.1983,0.0061181,0.005652,92.3816217453131,0.001615,0.0002224,4.548e-05,20.449640287769785,1.599e-06
2329,6.5,High,300,250,400,25,25,100,50,2000,3000,NTA,50,Loam,0.5,Dry,12,High,High,0.0014479,0.0005719,39.49858415636439,0.02783,0.0039339,0.002086,53.0262589287984,0.2026,0.0061181,0.005657,92.46334646377144,0.001412,0.0002224,4.548e-05,20.449640287769785,1.396e-06
2330,6.5,High,300,250,400,25,25,100,50,2000,3000,NTA,150,Loam,0.5,Dry,12,High,High,0.0014479,0.0005702,39.381172732923545,0.03044,0.0039339,0.001868,47.484684409873154,0.199,0.0061181,0.005651,92.36527680162142,0.001547,0.0002224,4.544e-05,20.431654676258994,1.531e-06
2331,6.5,High,300,250,400,25,25,100,50,2000,3000,NTA,300,Loam,0.5,Dry,12,High,High,0.0014479,0.0005669,39.1532564403619,0.03592,0.0039339,0.001515,38.51140089987036,0.1916,0.0061181,0.00564,92.18548242101306,0.001833,0.0002224,4.538e-05,20.404676258992808,1.814e-06
2332,6.5,High,300,250,400,25,25,100,50,2000,3000,Citrate,50,Loam,0.5,Dry,12,High,High,0.0014479,0.0005618,38.80102217003937,0.02719,0.0039339,0.002105,53.50924019420932,0.2033,0.0061181,0.005637,92.13644758993806,0.001399,0.0002224,4.547e-05,20.445143884892083,1.389e-06
2333,6.5,High,300,250,400,25,25,100,50,2000,3000,Citrate,150,Loam,0.5,Dry,12,High,High,0.0014479,0.000541,37.364458871469026,0.02835,0.0039339,0.001925,48.93362820610591,0.2013,0.0061181,0.005593,91.41727006750462,0.001503,0.0002224,4.541e-05,20.418165467625897,1.502e-06
2334,6.5,High,300,250,400,25,25,100,50,2000,3000,Citrate,300,Loam,0.5,Dry,12,High,High,0.0014479,0.0005095,35.188894260653356,0.03071,0.0039339,0.001641,41.714329291542754,0.1974,0.0061181,0.005521,90.24043412170444,0.001707,0.0002224,4.533e-05,20.38219424460431,1.724e-06
2335,6.5,High,300,250,400,25,25,100,50,2000,3000,Humic,50,Loam,0.5,Dry,12,High,High,0.0014479,0.0005707,39.41570550452379,0.0267,0.0039339,0.002186,55.56826558885584,0.2041,0.0061181,0.005658,92.47969140746312,0.001358,0.0002224,4.549e-05,20.45413669064748,1.343e-06
2336,6.5,High,300,250,400,25,25,100,50,2000,3000,Humic,150,Loam,0.5,Dry,12,High,High,0.0014479,0.0005668,39.146349886041854,0.02664,0.0039339,0.002177,55.33948498945068,0.2041,0.0061181,0.005654,92.41431163269644,0.001363,0.0002224,4.549e-05,20.45413669064748,1.349e-06
2337,6.5,High,300,250,400,25,25,100,50,2000,3000,Humic,300,Loam,0.5,Dry,12,High,High,0.0014479,0.0005612,38.759582844119066,0.02654,0.0039339,0.002163,54.98360405704263,0.2041,0.0061181,0.00565,92.34893185792976,0.001371,0.0002224,4.548e-05,20.449640287769785,1.357e-06
2338,6.5,High,300,250,400,25,25,100,50,2000,3000,Fulvic,50,Loam,0.5,Dry,12,High,High,0.0014479,0.0005707,39.41570550452379,0.0267,0.0039339,0.002186,55.56826558885584,0.2041,0.0061181,0.005658,92.47969140746312,0.001358,0.0002224,4.549e-05,20.45413669064748,1.343e-06
